date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2017-09-18,82436269574.4,0.0163,9.0089,0.6697,11.1344,6.8493,4.0555,5.8478,0.4482,11.9765,7.1544,3.1992,36.1187,0.8370,34.6066,26.8833,12.5807
2017-09-15,80546738875.2,0.0167,8.8024,0.6598,11.1348,6.8502,4.0564,5.7138,0.4413,11.9860,7.1762,3.2008,35.2908,0.8157,34.6066,26.8867,12.6546
2017-09-14,79975485408.0,0.0168,8.7400,0.6559,11.1405,6.8493,4.0555,5.6732,0.4381,11.9962,7.1857,3.1992,35.0405,0.8106,34.6066,26.8833,12.5807
2017-09-13,76661143081.6,0.0176,8.3778,0.6363,11.1409,6.8493,4.0555,6.8792,0.4879,12.0008,7.1897,3.1992,33.5884,0.7768,34.6066,26.8833,12.5807
2017-09-12,73478029952.0,0.0183,8.0300,0.6083,11.1416,6.8493,4.0555,6.5935,0.4732,12.0204,7.2008,3.1992,32.1937,0.7337,34.6074,26.8833,12.5807
2017-09-11,72917128960.0,0.0185,7.9687,0.5982,11.1417,6.8493,4.0555,6.5432,0.4691,12.0334,7.2176,3.1992,31.9480,0.7245,34.6131,26.8833,12.5807
2017-09-08,72272092819.2,0.0186,7.8982,0.5921,11.1548,6.8502,4.0564,6.4853,0.4630,12.0371,7.2243,3.2008,31.6654,0.7129,34.6240,26.8867,12.6546
2017-09-07,74880282432.0,0.0180,8.1832,0.6208,11.1564,6.8493,4.0555,6.7194,0.4795,12.0498,7.2276,3.1992,32.8081,0.7500,34.6963,26.8833,12.5807
2017-09-06,74655922035.2,0.0180,8.1587,0.6179,11.1632,6.8493,4.0555,6.6992,0.4778,12.0564,7.2397,3.1992,32.7098,0.7471,34.7062,26.8833,12.5807
2017-09-05,75343025750.4,0.0179,8.2338,0.6242,11.1654,6.8493,4.0555,6.7609,0.4804,12.0589,7.2505,3.1992,33.0109,0.7554,34.7261,26.8833,12.5807
2017-09-04,75833814118.4,0.0178,8.2874,0.6279,11.1690,6.8493,4.0555,6.8049,0.4841,12.0629,7.2949,3.1992,33.2259,0.7617,34.7267,26.8833,12.5807
2017-09-01,77474449520.0,0.0174,8.4667,0.6381,11.1693,6.8502,4.0564,6.9521,0.4868,12.0720,7.3175,3.2008,33.9447,0.7852,34.7413,26.8867,12.6546
2017-08-31,77516517094.4,0.0174,8.4713,0.6392,11.1711,6.8493,4.0555,6.9559,0.4870,12.0890,7.3335,3.1992,33.9632,0.7860,34.7448,26.8833,12.5807
2017-08-30,77123886400.0,0.0175,8.4284,0.6363,11.1740,6.8493,4.0555,6.9207,0.4862,12.0934,7.3360,3.1992,33.7911,0.7793,34.7889,26.8833,12.5807
2017-08-29,75385093324.8,0.0179,8.2384,0.6242,11.1774,6.8493,4.0555,6.7647,0.4804,12.0954,7.3491,3.1992,33.0293,0.7559,34.8000,26.8833,12.5807
2017-08-28,76759300755.2,0.0175,8.7626,0.6518,11.1774,6.8493,4.0555,7.3335,0.4987,12.0956,7.3562,3.1992,36.0214,0.8307,34.8214,26.8833,12.5807
2017-08-25,75651521296.0,0.0178,8.6362,0.6451,11.1786,6.8493,4.0555,7.2276,0.4967,12.1091,7.3857,3.1992,35.5015,0.8152,34.8214,26.8833,12.5807
2017-08-24,75777724019.2,0.0178,8.6506,0.6458,11.1786,6.8493,4.0555,7.2397,0.4969,12.1091,7.3904,3.1992,35.5607,0.8168,34.8000,26.8611,12.5807
2017-08-23,77460426995.2,0.0174,8.8427,0.6545,11.1809,6.8493,4.0555,7.4004,0.5002,12.1172,7.3978,3.1992,36.3504,0.8361,34.8000,26.8611,12.5807
2017-08-22,76997683676.8,0.0175,8.7899,0.6533,11.1830,6.8493,4.0555,7.3562,0.4990,12.1349,7.4058,3.1992,36.1332,0.8302,34.8000,26.8611,12.5807
2017-08-21,78259710908.8,0.0172,8.9339,0.6562,11.1833,6.8493,4.0555,7.4768,0.5027,12.1493,7.4172,3.1992,36.7255,0.8478,34.8000,26.8611,12.5807
2017-08-18,78666364128.0,0.0171,8.9804,0.6580,11.1953,6.8493,4.0555,7.5157,0.5038,12.1579,7.4179,3.1992,36.9163,0.8520,34.8214,26.8833,12.5807
2017-08-17,78399936156.8,0.0172,8.9499,0.6566,11.1953,6.8493,4.0555,7.4902,0.5031,12.1579,7.4172,3.1992,36.7913,0.8482,34.8000,26.8611,12.5807
2017-08-16,79732076012.8,0.0169,9.1020,0.6658,11.1989,6.8493,4.0555,7.6175,0.5107,12.1636,7.4172,3.1992,37.4164,0.8578,34.8000,26.8611,12.5807
2017-08-15,80264931955.2,0.0168,9.1628,0.6688,11.2066,6.8493,4.0555,7.6684,0.5123,12.1708,7.4172,3.1992,37.6665,0.8616,34.8000,26.8611,12.5807
2017-08-14,79928391360.0,0.0168,9.1244,0.6671,11.2148,6.8493,4.0555,7.6362,0.5115,12.1761,7.4172,3.1992,37.5086,0.8595,34.8000,26.8611,12.5807
2017-08-11,79353467843.2,0.0170,9.0588,0.6647,11.2255,6.8493,4.0555,7.5813,0.5075,12.1837,7.4179,3.1992,37.2388,0.8558,34.8214,26.8833,12.5807
2017-08-10,81512936662.4,0.0165,9.3053,0.6742,11.2255,6.8493,4.0555,7.7876,0.5161,12.1837,7.4172,3.1992,38.2521,0.8729,34.8000,26.8611,12.5807
2017-08-09,82480490873.6,0.0163,9.4158,0.6775,11.2363,6.8493,4.0555,7.8801,0.5215,12.2127,7.4172,3.1992,38.7062,0.8766,34.8000,26.8611,12.5807
2017-08-08,78806589376.0,0.0171,8.9964,0.6600,11.2368,6.8493,4.0555,7.5291,0.5048,12.2168,7.4172,3.1992,36.9821,0.8532,34.8000,26.8611,12.5807
2017-08-07,78512116355.2,0.0171,8.9627,0.6570,11.2368,6.8493,4.0555,7.5009,0.5031,12.2412,7.4172,3.1992,36.8439,0.8486,34.8000,26.8611,12.5807
2017-08-04,74810169808.0,0.0180,8.5401,0.6401,11.2481,6.8493,4.0555,7.1472,0.4929,12.2554,7.4179,3.1992,35.1067,0.8064,34.8214,26.8833,12.5807
2017-08-03,75581408672.0,0.0178,8.6282,0.6441,11.2481,6.8493,4.0555,7.2209,0.4960,12.2554,7.4189,3.1992,35.4686,0.8143,34.8000,26.8611,12.5807
2017-08-02,77825012640.0,0.0173,8.8843,0.6550,11.2481,6.8493,4.0555,7.4353,0.5002,12.2578,7.4276,3.1992,36.5215,0.8419,34.8000,26.8611,12.5807
2017-08-01,79311400268.8,0.0170,9.0540,0.6621,11.2491,6.8493,4.0555,7.5773,0.5052,12.2583,7.4338,3.1992,37.2190,0.8536,34.8000,26.8611,12.5807
2017-07-31,77642719817.6,0.0173,8.8635,0.6533,11.2550,6.8493,4.0555,7.4179,0.4994,12.2601,7.4338,3.1992,36.4359,0.8361,34.8000,26.8611,12.5807
2017-07-28,77306179222.4,0.0174,8.8251,0.6529,11.2587,6.8493,4.0555,7.3857,0.4981,12.2656,7.4511,3.1992,36.2780,0.8331,34.8000,26.8611,12.5807
2017-07-27,74038930944.0,0.0182,8.4521,0.6368,11.2587,6.8493,4.0555,7.0736,0.4904,12.2656,7.4545,3.1992,34.7448,0.7996,34.7889,26.8390,12.5807
2017-07-26,72917128960.0,0.0185,8.3240,0.6297,11.2624,6.8493,4.0555,6.9664,0.4870,12.2776,7.4669,3.1992,34.2183,0.7895,34.8000,26.8390,12.5807
2017-07-25,74529719312.0,0.0181,8.5081,0.6393,11.2679,6.8493,4.0555,7.1205,0.4908,12.2829,7.4796,3.1992,34.9751,0.8033,34.8214,26.8390,12.5807
2017-07-24,73744457923.2,0.0183,8.4185,0.6356,11.2718,6.8493,4.0555,7.0454,0.4891,12.2852,7.5181,3.1992,34.6066,0.7954,34.8214,26.8390,12.5807
2017-07-21,72047732422.4,0.0187,8.2248,0.6236,11.2789,6.8493,4.0555,6.8833,0.4852,12.3026,7.5217,3.1992,33.8103,0.7813,34.8367,26.8611,12.5807
2017-07-20,72005664848.0,0.0187,8.2200,0.6234,11.2789,6.8493,4.0555,6.8793,0.4849,12.3026,7.5218,3.1992,33.7906,0.7791,34.8367,26.8390,12.5807
2017-07-19,70000443801.6,0.0192,7.9911,0.6004,11.2834,6.8493,4.0555,6.6877,0.4774,12.3043,7.5300,3.1992,32.8496,0.7506,34.8416,26.8390,12.5807
2017-07-18,68023267804.8,0.0198,7.7654,0.5791,11.2916,6.8493,4.0555,6.4988,0.4640,12.3415,7.5390,3.1992,31.9218,0.7226,34.8809,26.8390,12.5807
2017-07-17,67266051465.6,0.0200,7.6789,0.5703,11.2916,6.8493,4.0555,6.4265,0.4619,12.3430,7.5564,3.1992,31.5664,0.7079,34.9027,26.8390,12.5807
2017-07-14,68934731916.8,0.0195,7.8694,0.5885,11.2963,6.8493,4.0555,6.5859,0.4709,12.3634,7.5713,3.1992,32.3495,0.7348,34.9347,26.8611,12.5807
2017-07-13,68457966073.6,0.0197,7.8150,0.5833,11.2963,6.8493,4.0555,6.5404,0.4674,12.3634,7.5727,3.1992,32.1257,0.7310,34.9347,26.8390,12.5807
2017-07-12,68205560627.2,0.0197,7.7862,0.5808,11.3002,6.8493,4.0555,6.5163,0.4644,12.3644,7.5842,3.1992,32.0073,0.7251,34.9875,26.8390,12.5807
2017-07-11,69523677958.4,0.0194,7.9366,0.5946,11.3037,6.8493,4.0555,6.6422,0.4732,12.3650,7.5981,3.1992,32.6259,0.7435,34.9908,26.8390,12.5807
2017-07-10,67756839833.6,0.0199,7.7349,0.5753,11.3037,6.8493,4.0555,6.4734,0.4628,12.3650,7.5981,3.1992,31.7967,0.7163,35.0025,26.8390,12.5807
2017-07-07,67658682160.0,0.0199,7.7237,0.5738,11.3131,6.8493,4.0555,6.4640,0.4617,12.3716,7.6041,3.1992,31.7507,0.7148,35.0494,26.8611,12.5807
2017-07-06,68457966073.6,0.0197,7.8150,0.5820,11.3131,6.8493,4.0555,6.5404,0.4661,12.3716,7.6063,3.1992,32.1257,0.7297,35.0494,26.8390,12.5807
2017-07-05,68429921024.0,0.0197,7.8118,0.5816,11.3160,6.8493,4.0555,6.5377,0.4657,12.3722,7.6120,3.1992,32.1126,0.7285,35.0935,26.8390,12.5807
2017-07-04,67097781168.0,0.0201,7.6597,0.5686,11.3189,6.8493,4.0555,6.4104,0.4607,12.3733,7.6224,3.1992,31.4874,0.7042,35.1228,26.8390,12.5807
2017-07-03,68598191321.6,0.0196,7.8310,0.5818,11.3189,6.8493,4.0555,6.5538,0.4659,12.3733,7.6277,3.1992,32.1915,0.7296,35.1228,26.8346,12.5807
2017-06-30,70925930438.4,0.0190,8.0967,0.6100,11.3230,6.8493,4.0555,6.7762,0.4762,12.3833,7.6572,3.1992,33.2839,0.7586,35.1464,26.8390,12.5807
2017-06-29,70911907913.6,0.0190,8.0951,0.6095,11.3230,6.8493,4.0555,6.7748,0.4759,12.3833,7.6634,3.1992,33.2773,0.7585,35.1464,26.8346,12.5807
2017-06-28,70953975488.0,0.0190,8.0999,0.6099,11.3246,6.8493,4.0555,6.7788,0.4759,12.3874,7.6781,3.1992,33.2971,0.7585,35.1525,26.8346,12.5807
2017-06-27,72636678464.0,0.0185,8.2920,0.6208,11.3250,6.8493,4.0555,6.9396,0.4789,12.3906,7.6865,3.1992,34.0867,0.7811,35.1717,26.8346,12.5807
2017-06-26,73197579456.0,0.0184,8.3560,0.6229,11.3250,6.8493,4.0555,6.9932,0.4797,12.3960,7.7182,3.1992,34.3499,0.7840,35.1815,26.8346,12.5807
2017-06-23,70168714099.2,0.0192,8.0103,0.5987,11.3312,6.8493,4.0555,6.7038,0.4728,12.4197,7.7499,3.1992,32.9286,0.7477,35.2141,26.8390,12.5807
2017-06-22,70028488851.2,0.0192,7.9943,0.5956,11.3312,6.8493,4.0555,6.6904,0.4726,12.4197,7.7522,3.1992,32.8628,0.7463,35.2141,26.8346,12.5807
2017-06-21,70322961872.0,0.0191,8.0279,0.6013,11.3312,6.8492,4.0555,6.7185,0.4732,12.4197,7.7546,3.1992,33.0009,0.7500,35.2141,26.8303,12.5807
2017-06-20,69131047264.0,0.0195,7.8918,0.5875,11.3356,6.8492,4.0555,6.6047,0.4698,12.4204,7.7650,3.1992,32.4416,0.7358,35.2501,26.8303,12.5807
2017-06-19,68710371520.0,0.0196,7.8438,0.5825,11.3418,6.8492,4.0555,6.5645,0.4661,12.4234,7.7710,3.1992,32.2442,0.7312,35.3332,26.8303,12.5807
2017-06-16,69145069788.8,0.0195,7.8934,0.5871,11.3427,6.8492,4.0555,5.8532,0.4481,12.4245,7.7729,3.1992,32.4482,0.7353,35.3334,26.8303,12.5807
2017-06-15,68850596768.0,0.0196,7.8598,0.5840,11.3462,6.8466,4.0524,5.8283,0.4470,12.4270,7.7741,3.1937,32.3100,0.7319,35.3664,26.8273,12.5628
2017-06-14,70435142070.4,0.0191,8.0407,0.6014,11.3462,6.8440,4.0524,5.9624,0.4522,12.4270,7.7752,3.1937,33.0536,0.7498,35.3664,26.8243,12.5628
2017-06-13,71346606182.4,0.0189,8.1447,0.6084,11.3462,6.8428,4.0524,6.0396,0.4537,12.4270,7.7753,3.1937,33.4813,0.7602,35.3664,26.8186,12.5628
2017-06-12,71542921529.6,0.0188,8.1672,0.6103,11.3462,6.8417,4.0524,6.0562,0.4551,12.4270,7.7754,3.1937,33.5734,0.7651,35.3664,26.8128,12.5628
2017-06-09,69902286128.0,0.0193,7.9799,0.5938,11.3462,6.8368,4.0524,5.9173,0.4507,12.4270,7.7859,3.1937,32.8035,0.7453,35.3664,26.8110,12.5628
2017-06-08,70112624000.0,0.0192,8.0039,0.5970,11.3462,6.8319,4.0504,5.9351,0.4509,12.4329,7.7963,3.1908,32.9022,0.7473,35.3834,26.8092,12.5553
2017-06-07,69495632908.8,0.0194,7.9334,0.5918,11.3462,6.8267,4.0504,5.8829,0.4498,12.4329,7.8015,3.1908,32.6127,0.7413,35.3834,26.8083,12.5553
2017-06-06,67041691068.8,0.0201,7.6533,0.5706,11.3462,6.8214,4.0504,5.6752,0.4403,12.4329,7.8067,3.1908,31.4611,0.7050,35.3834,26.8074,12.5553
2017-06-05,65471168291.2,0.0206,7.4740,0.5544,11.3462,6.8214,4.0504,5.5422,0.4292,12.4329,7.8067,3.1908,30.7241,0.6759,35.3834,26.7913,12.5553
2017-06-02,66550902700.8,0.0202,7.5973,0.5673,11.3462,6.8214,4.0504,5.6336,0.4390,12.4329,7.8068,3.1908,31.2308,0.6968,35.3834,26.7753,12.5553
2017-06-01,67322141564.8,0.0200,7.6853,0.5721,11.3486,6.8214,4.0484,5.6989,0.4417,12.4362,7.8079,3.1893,31.5927,0.7101,35.3939,26.7739,12.4863
2017-05-31,67616614585.6,0.0199,7.7189,0.5749,11.3486,6.8214,4.0484,5.7238,0.4428,12.4362,7.8090,3.1893,31.7309,0.7168,35.3939,26.7725,12.4863
2017-05-26,68051312854.4,0.0198,7.7686,0.5798,11.3486,6.8197,4.0484,5.7606,0.4442,12.4362,7.8113,3.1893,31.9349,0.7242,35.3939,26.7684,12.4863
2017-05-25,67798907408.0,0.0199,7.7398,0.5762,11.3486,6.8180,4.0484,5.7393,0.4431,12.4362,7.8137,3.1893,31.8165,0.7195,35.3939,26.7643,12.4863
2017-05-24,67560524486.4,0.0199,7.7125,0.5748,11.3486,6.8164,4.0484,5.7191,0.4429,12.4362,7.8224,3.1893,31.7046,0.7164,35.3939,26.7473,12.4863
2017-05-23,68289695776.0,0.0197,7.7958,0.5805,11.3498,6.8149,4.0464,5.7808,0.4444,12.4408,7.8311,3.1882,32.0468,0.7268,35.4048,26.7302,12.4754
2017-05-22,66438722502.4,0.0203,7.5845,0.5673,11.3498,6.8138,4.0464,5.6241,0.4395,12.4408,7.8327,3.1882,31.1782,0.6980,35.4048,26.7249,12.4754
2017-05-19,66214362105.6,0.0203,7.5589,0.5654,11.3498,6.8127,4.0464,5.6051,0.4380,12.4408,7.8343,3.1882,31.0729,0.6941,35.4048,26.7195,12.4754
2017-05-18,65653461113.6,0.0205,7.4948,0.5576,11.3498,6.8076,4.0464,5.5577,0.4322,12.4408,7.8428,3.1882,30.8097,0.6817,35.4048,26.7143,12.4754
2017-05-17,66116204432.0,0.0204,7.5477,0.5646,11.3498,6.8024,4.0464,5.5968,0.4371,12.4408,7.8512,3.1882,31.0268,0.6913,35.4048,26.7092,12.4754
2017-05-16,68359808400.0,0.0197,7.8038,0.5809,11.3500,6.8020,4.0424,5.7868,0.4436,12.4449,7.8551,3.1877,32.0797,0.7279,35.4309,26.7006,12.4709
2017-05-15,65891844035.2,0.0204,7.5220,0.5626,11.3500,6.8016,4.0424,5.5778,0.4345,12.4449,7.8589,3.1877,30.9215,0.6851,35.4309,26.6919,12.4709
2017-05-12,64966357398.4,0.0207,7.4164,0.5539,11.3500,6.8003,4.0424,5.4995,0.4292,12.4449,7.8593,3.1877,30.4872,0.6706,35.4309,26.6834,12.4709
2017-05-11,64503614080.0,0.0209,7.3636,0.5495,11.3500,6.7991,4.0424,5.4603,0.4272,12.4449,7.8597,3.1877,30.2701,0.6629,35.4309,26.6749,12.4709
2017-05-10,62666663331.2,0.0215,7.1539,0.5324,11.3500,6.7981,4.0424,5.3048,0.4139,12.4449,7.8639,3.1877,29.4080,0.6365,35.4309,26.6728,12.4709
2017-05-09,62512415558.4,0.0215,7.1363,0.5309,11.3529,6.7971,4.0365,5.2918,0.4132,12.4534,7.8681,3.1852,29.3356,0.6338,35.4456,26.6706,12.4028
2017-05-08,61278433376.0,0.0220,6.9954,0.5193,11.3529,6.7935,4.0365,5.1873,0.4036,12.4534,7.8686,3.1852,28.7566,0.6086,35.4456,26.6611,12.4028
2017-05-05,63676285116.8,0.0211,7.2691,0.5419,11.3529,6.7898,4.0365,5.3903,0.4216,12.4534,7.8690,3.1852,29.8818,0.6525,35.4456,26.6516,12.4028
2017-05-04,63984780662.4,0.0210,7.3043,0.5443,11.3529,6.7847,4.0365,5.4164,0.4235,12.4534,7.8731,3.1852,30.0266,0.6566,35.4456,26.6430,12.4028
2017-05-03,64405456406.4,0.0209,7.3524,0.5479,11.3529,6.7797,4.0365,5.4520,0.4254,12.4534,7.8772,3.1852,30.2240,0.6612,35.4456,26.6344,12.4028
2017-05-02,63508014819.2,0.0212,7.2499,0.5414,11.3570,6.7744,4.0325,5.3760,0.4209,12.4591,7.8832,3.1841,29.8028,0.6504,35.4602,26.6143,12.3650
2017-04-28,65204740320.0,0.0206,7.8522,0.5811,11.3570,6.7692,4.0325,5.9113,0.4448,12.4591,7.8892,3.1841,33.8244,0.7712,35.4602,26.5941,12.3650
2017-04-27,65555303440.0,0.0205,7.8944,0.5843,11.3570,6.7631,4.0325,5.9431,0.4450,12.4591,7.8892,3.1841,34.0062,0.7745,35.4602,26.5930,12.3650
2017-04-26,64587749228.8,0.0208,7.7779,0.5786,11.3570,6.7571,4.0325,5.8554,0.4439,12.4591,7.8892,3.1841,33.5043,0.7600,35.4602,26.5919,12.3650
2017-04-25,66621015324.8,0.0202,8.0228,0.5950,11.3570,6.7565,4.0325,6.0397,0.4471,12.4591,7.8903,3.1841,34.5591,0.7820,35.4602,26.5873,12.3650
2017-04-24,62820911104.0,0.0214,7.5651,0.5646,11.3608,6.7559,4.0322,5.6952,0.4396,12.4693,7.8913,3.1840,32.5878,0.7385,35.4749,26.5826,12.3483
2017-04-21,64054893286.4,0.0210,7.7137,0.5736,11.3640,6.7559,4.0322,5.8071,0.4418,12.4792,7.8941,3.1840,33.2279,0.7534,35.5042,26.5826,12.3483
2017-04-20,64321321257.6,0.0209,7.7458,0.5751,11.3640,6.7538,4.0322,5.8312,0.4428,12.4792,7.8980,3.1840,33.3661,0.7558,35.5042,26.5643,12.3483
2017-04-19,61012005404.8,0.0221,7.3473,0.5487,11.3647,6.7538,4.0322,5.5312,0.4296,12.4935,7.9082,3.1840,31.6494,0.7146,35.5042,26.5643,12.3483
2017-04-18,60366969264.0,0.0186,7.7719,0.5772,11.3805,6.7538,4.0322,5.6946,0.4390,12.5079,7.9146,3.1840,36.4415,0.8205,35.5103,26.5643,12.3483
2017-04-17,58824491536.0,0.0191,7.5733,0.5649,11.3829,6.7538,4.0322,5.5491,0.4305,12.5304,7.9167,3.1840,35.5103,0.8001,35.5103,26.5643,12.3483
2017-04-14,57716712076.8,0.0194,7.4307,0.5547,11.3840,6.7538,4.0322,5.4446,0.4258,12.5335,7.9220,3.1840,34.8416,0.7865,35.5698,26.5643,12.3483
2017-04-13,57870959849.6,0.0194,7.4505,0.5553,11.3840,6.7518,4.0322,5.4592,0.4260,12.5335,7.9251,3.1840,34.9347,0.7881,35.5698,26.5460,12.3483
2017-04-12,56735135340.8,0.0198,7.3043,0.5455,11.3852,6.7518,4.0322,5.3520,0.4179,12.5366,7.9315,3.1840,34.2491,0.7762,35.5923,26.5460,12.3483
2017-04-11,56019986576.0,0.0200,7.2122,0.5387,11.3982,6.7518,4.0322,5.2846,0.4136,12.5366,7.9315,3.1840,33.8174,0.7702,35.6035,26.5460,12.3483
2017-04-10,56651000192.0,0.0198,7.2935,0.5443,11.3994,6.7518,4.0322,5.3441,0.4162,12.5366,7.9399,3.1840,34.1983,0.7753,35.6183,26.5460,12.3483
2017-04-07,58263590544.0,0.0193,7.5011,0.5568,11.4221,6.7538,4.0322,5.4962,0.4258,12.5366,7.9502,3.1840,35.1717,0.7907,35.6363,26.5643,12.3483
2017-04-06,58614153664.0,0.0191,7.5462,0.5613,11.4221,6.7518,4.0322,5.5293,0.4268,12.5366,7.9528,3.1840,35.3834,0.7940,35.6363,26.5460,12.3483
2017-04-05,59118964556.8,0.0190,7.6112,0.5643,11.4277,6.7518,4.0322,5.5769,0.4294,12.5366,7.9533,3.1840,35.6881,0.8013,35.6510,26.5460,12.3483
2017-03-31,59161032131.2,0.0190,7.6166,0.5644,11.4520,6.7565,4.0325,5.5809,0.4292,12.5366,7.9600,3.1841,35.7135,0.8011,35.6863,26.5873,12.3650
2017-03-30,58586108614.4,0.0191,7.5426,0.5599,11.4520,6.7559,4.0322,5.5266,0.4260,12.5366,7.9610,3.1840,35.3664,0.7929,35.6863,26.5826,12.3483
2017-03-29,58221522969.6,0.0193,7.4957,0.5553,11.4526,6.7559,4.0322,5.4922,0.4252,12.5366,7.9652,3.1840,35.1464,0.7895,35.6987,26.5826,12.3483
2017-03-28,57492351680.0,0.0195,7.4018,0.5506,11.4661,6.7559,4.0322,5.4235,0.4235,12.5366,7.9730,3.1840,34.7062,0.7810,35.7050,26.5826,12.3483
2017-03-27,57338103907.2,0.0196,7.3819,0.5493,11.4661,6.7559,4.0322,5.4089,0.4218,12.5366,7.9759,3.1840,34.6131,0.7798,35.7154,26.5826,12.3483
2017-03-24,58978739308.8,0.0190,7.5932,0.5606,11.4688,6.7565,4.0325,5.5637,0.4258,12.5366,7.9789,3.1841,35.6035,0.7956,35.7348,26.5873,12.3650
2017-03-23,59147009606.4,0.0190,7.6148,0.5616,11.4803,6.7559,4.0322,5.5796,0.4269,12.5366,7.9806,3.1840,35.7050,0.7989,35.8205,26.5826,12.3483
2017-03-22,60282834115.2,0.0186,7.7611,0.5685,11.4888,6.7559,4.0322,5.6867,0.4315,12.5366,7.9899,3.1840,36.3907,0.8121,35.8326,26.5826,12.3483
2017-03-21,58333703168.0,0.0192,7.5101,0.5557,11.4916,6.7559,4.0322,5.5028,0.4243,12.5366,7.9906,3.1840,35.2141,0.7900,35.8326,26.5826,12.3483
2017-03-20,55529198208.0,0.0202,7.1491,0.5332,11.5023,6.7559,4.0322,5.2383,0.4099,12.5366,7.9980,3.1840,33.5211,0.7589,35.8710,26.5826,12.3483
2017-03-17,55767581129.6,0.0201,7.1797,0.5359,11.5058,6.7565,4.0325,5.2608,0.4105,12.5366,7.9984,3.1841,33.6650,0.7624,35.8710,26.5873,12.3650
2017-03-16,56019986576.0,0.0200,7.2122,0.5374,11.5058,6.7559,4.0322,5.2846,0.4124,12.5366,7.9984,3.1840,33.8174,0.7687,35.8804,26.5826,12.3483
2017-03-15,56412617270.4,0.0199,7.2628,0.5412,11.5085,6.7559,4.0322,5.3216,0.4141,12.5366,8.0084,3.1840,34.0544,0.7721,35.8901,26.5826,12.3483
2017-03-14,56048031625.6,0.0200,7.2159,0.5374,11.5086,6.7559,4.0322,5.2872,0.4124,12.5366,8.0187,3.1840,33.8343,0.7687,35.9004,26.5826,12.3483
2017-03-13,56973518262.4,0.0197,7.3350,0.5446,11.5256,6.7559,4.0322,5.3745,0.4175,12.5366,8.0201,3.1840,34.3930,0.7742,35.9004,26.5826,12.3483
2017-03-10,55388972960.0,0.0203,7.1310,0.5321,11.5312,6.7565,4.0325,5.2250,0.4076,12.5366,8.0244,3.1841,33.4364,0.7561,35.9150,26.5873,12.3650
2017-03-09,55487130633.6,0.0202,7.1436,0.5323,11.5554,6.7559,4.0322,5.2343,0.4082,12.5366,8.0244,3.1840,33.4957,0.7581,35.9385,26.5826,12.3483
2017-03-08,55977919001.6,0.0200,7.2068,0.5357,11.5596,6.7559,4.0322,5.2806,0.4107,12.5366,8.0286,3.1840,33.7920,0.7653,35.9444,26.5826,12.3483
2017-03-07,55977919001.6,0.0200,7.2068,0.5357,11.5661,6.7559,4.0322,5.2806,0.4107,12.5366,8.0350,3.1840,33.7920,0.7653,35.9444,26.5826,12.3483
2017-03-06,53986720480.0,0.0208,6.9505,0.5170,11.5778,6.7559,4.0322,5.0928,0.4014,12.5366,8.0410,3.1840,32.5899,0.7381,35.9444,26.5826,12.3483
2017-03-03,53986720480.0,0.0208,6.9505,0.5168,11.5794,6.7565,4.0325,5.0928,0.4012,12.5366,8.0515,3.1841,32.5899,0.7378,35.9737,26.5873,12.3650
2017-03-02,53215481616.0,0.0211,6.8512,0.5089,11.5823,6.7559,4.0322,5.0200,0.3997,12.5366,8.0567,3.1840,32.1244,0.7296,35.9737,26.5826,12.3483
2017-03-01,53159391516.8,0.0211,6.8440,0.5072,11.5874,6.7559,4.0322,5.0147,0.3992,12.5366,8.0606,3.1840,32.0905,0.7279,35.9884,26.5826,12.3483
2017-02-28,52430220227.2,0.0214,6.7501,0.4991,11.5879,6.7559,4.0322,4.9459,0.3984,12.5366,8.0624,3.1840,31.6503,0.7143,36.0177,26.5826,12.3483
2017-02-27,51953454384.0,0.0216,6.6887,0.4923,11.5949,6.7571,4.0322,4.9010,0.3980,12.5366,8.0793,3.1840,31.3625,0.7003,36.1521,26.5826,12.3483
2017-02-24,53790405132.8,0.0209,6.9252,0.5130,11.6038,6.7744,4.0325,5.0742,0.3986,12.5366,8.0825,3.1841,32.4714,0.7348,36.1645,26.5873,12.3650
2017-02-23,53397774438.4,0.0210,6.8746,0.5089,11.6133,6.7692,4.0322,5.0372,0.3984,12.5366,8.0857,3.1840,32.2344,0.7296,36.1653,26.5826,12.3483
2017-02-22,54421418748.8,0.0206,7.0064,0.5181,11.6133,6.7631,4.0322,5.1338,0.4007,12.5366,8.0867,3.1840,32.8524,0.7410,36.1653,26.5643,12.3483
2017-02-21,53986720480.0,0.0208,6.9505,0.5149,11.6133,6.7571,4.0322,5.0928,0.3991,12.5366,8.0877,3.1840,32.5899,0.7362,36.1653,26.5460,12.3483
2017-02-20,54211080876.8,0.0207,6.9794,0.5164,11.6133,6.7565,4.0322,5.1139,0.3997,12.5366,8.0896,3.1840,32.7254,0.7395,36.1653,26.5326,12.3483
2017-02-17,51883341760.0,0.0216,6.6797,0.4923,11.6133,6.7559,4.0322,4.8943,0.3982,12.5366,8.0914,3.1840,31.3202,0.7006,36.1653,26.5192,12.3483
