日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-22,=38.5000,=38.5000,=38.5000,=38.5000,=764938018267.5,=634904961268.0,=103115657221.5,,=13.8150,,,,
2025-08-21,=38.4400,=38.4400,=38.4400,=38.4400,=763745907070.2,=633915498990.0,=102954957495.96,,=13.7935,,,,
2025-08-20,=38.6300,=38.6300,=38.6300,=38.6300,=767520925861.65,=637048796202.0,=103463839960.17,,=13.8617,,,,
2025-08-19,=38.2700,=38.2700,=38.2700,=38.2700,=760368258677.8501,=631112022538.0,=102499641606.93,,=13.7325,,,,
2025-08-18,=39.2300,=39.2300,=39.2300,=39.2300,=779442037834.6499,=646943418975.0,=105070837215.57,,=14.0770,,,,
2025-08-01,=37.5600,=37.5600,=37.5600,=37.5600,=746261609509.8,=619403385590.0,=100598028188.04,,=13.4777,,,,
2025-07-31,=38.1600,=38.1600,=38.1600,=38.1600,=758182721482.7999,=629298008363.0,=102205025443.44,,=13.6930,,,,
2025-07-30,=38.5000,=38.5000,=38.5000,=38.5000,=764938018267.5,=634904961268.0,=103115657221.5,,=13.8150,,,,
2025-07-29,=37.8200,=37.8200,=37.8200,=37.8200,=751427424698.1,=623691055458.0,=101294393665.38,,=13.5710,,,,
2025-07-28,=37.8000,=37.8000,=37.8000,=37.8000,=751030054299.0,=623361234699.0,=101240827090.2,,=13.5638,,,,
2025-07-25,=38.4300,=38.4300,=38.4300,=38.4300,=763547221870.65,=633750588611.0,=102928174208.37,,=13.7899,,,,
2025-07-24,=38.8200,=38.8200,=38.8200,=38.8200,=771295944653.1,=640182093413.0,=103972722424.38,,=13.9299,,,,
2025-07-23,=38.8200,=38.8200,=38.8200,=38.8200,=771295944653.1,=640182093413.0,=103972722424.38,,=13.9299,,,,
2025-07-22,=39.4800,=39.4800,=39.4800,=39.4800,=784409167823.3999,=651066178463.0,=105740419405.32,,=14.1667,,,,
2025-07-21,=37.7700,=37.7700,=37.7700,=37.7700,=750433998700.3501,=622866503560.0,=101160477227.43,,=13.5531,,,,
2025-07-18,=37.4000,=37.4000,=37.4000,=37.4000,=743082646317.0,=616764819517.0,=100169495586.6,,=13.4203,,,,
2025-07-17,=37.1300,=37.1300,=37.1300,=37.1300,=737718145929.15,=612312239269.0,=99446346821.67,,=13.3234,,,,
2025-07-16,=37.2800,=37.2800,=37.2800,=37.2800,=740698423922.4,=614785894962.0,=99848096135.52,,=13.3773,,,,
2025-07-15,=37.4700,=37.4700,=37.4700,=37.4700,=744473442713.85,=617919192174.0,=100356978599.73,,=13.4454,,,,
2025-07-14,=37.4200,=37.4200,=37.4200,=37.4200,=743480016716.1,=617094640276.0,=100223062161.78,,=13.4275,,,,
2025-07-11,=36.8000,=36.8000,=36.8000,=36.8000,=731161534344.0,=606870196744.0,=98562498331.2,,=13.2050,,,,
2025-07-10,=37.4600,=37.4600,=37.4600,=37.4600,=744274757514.3,=617754281794.0,=100330195312.14,,=13.4418,,,,
2025-07-09,=37.5000,=37.5000,=37.5000,=37.5000,=745069498312.5,=618413923313.0,=100437328462.5,,=13.4562,,,,
2025-07-08,=37.7200,=37.7200,=37.7200,=37.7200,=749440572702.6,=622041951663.0,=101026560789.48,,=13.5351,,,,
2025-07-07,=37.7000,=37.7000,=37.7000,=37.7000,=749043202303.5,=621712130904.0,=100972994214.3,,=13.5280,,,,
2025-07-04,=41.0500,=41.0500,=41.0500,=41.0500,=815602744152.75,=676957108053.0,=109945395556.95,,=14.7300,,,,
