日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-12-09,=62.1200,=62.1200,=62.1200,=62.1200,=162117268207.84,=124425510944.0,=89632614291.36,,=3.6645,,,,
2025-12-08,=63.4500,=63.4500,=63.4500,=63.4500,=165588227105.4,=127089482765.0,=91551664146.6,,=3.7429,,,,
2025-12-05,=63.9300,=63.9300,=63.9300,=63.9300,=166840904000.76,=128050916205.0,=92244253568.04,,=3.7713,,,,
2025-12-04,=63.8200,=63.8200,=63.8200,=63.8200,=166553832212.24,=127830587708.0,=92085535158.96,,=3.7648,,,,
2025-12-03,=64.6300,=64.6300,=64.6300,=64.6300,=168667724473.16,=129453006637.0,=93254279807.64,,=3.8126,,,,
2025-12-02,=64.4000,=64.4000,=64.4000,=64.4000,=168067483460.8,=128992319781.0,=92922414043.2,,=3.7990,,,,
2025-12-01,=64.8400,=64.8400,=64.8400,=64.8400,=169215770614.88,=129873633767.0,=93557287679.52,,=3.8249,,,,
2025-11-28,=65.8800,=65.8800,=65.8800,=65.8800,=171929903888.16,=131956739552.0,=95057898092.64,,=3.8863,,,,
2025-11-27,=64.5500,=64.5500,=64.5500,=64.5500,=168458944990.6,=129292767731.0,=93138848237.4,,=3.8078,,,,
2025-11-26,=64.8000,=64.8000,=64.8000,=64.8000,=169111380873.6,=129793514314.0,=93499571894.4,,=3.8226,,,,
2025-11-25,=64.4500,=64.4500,=64.4500,=64.4500,=168197970637.4,=129092469097.0,=92994558774.6,,=3.8019,,,,
2025-11-24,=63.6600,=63.6600,=63.6600,=63.6600,=166136273247.12,=127510109895.0,=91854672018.48,,=3.7553,,,,
2025-11-21,=64.0300,=64.0300,=64.0300,=64.0300,=167101878353.96,=128251214838.0,=92388543030.84,,=3.7772,,,,
2025-11-20,=64.8100,=64.8100,=64.8100,=64.8100,=169137478308.92,=129813544177.0,=93514000840.68,,=3.8232,,,,
2025-11-19,=65.3000,=65.3000,=65.3000,=65.3000,=170416252639.6,=130795007480.0,=94221019208.4,,=3.8521,,,,
2025-11-18,=65.1400,=65.1400,=65.1400,=65.1400,=169998693674.48,=130474529666.0,=93990156067.92,,=3.8426,,,,
2025-11-17,=65.8000,=65.8000,=65.8000,=65.8000,=171721124405.6,=131796500646.0,=94942466522.4,,=3.8816,,,,
2025-11-14,=65.8000,=65.8000,=65.8000,=65.8000,=171721124405.6,=131796500646.0,=94942466522.4,,=3.8816,,,,
2025-11-13,=66.6400,=66.6400,=66.6400,=66.6400,=173913308972.48,=133479009164.0,=96154498009.92,,=3.9311,,,,
2025-11-12,=66.4400,=66.4400,=66.4400,=66.4400,=173391360266.08,=133078411898.0,=95865919084.32,,=3.9193,,,,
2025-11-11,=67.0800,=67.0800,=67.0800,=67.0800,=175061596126.56,=134360323151.0,=96789371646.24,,=3.9571,,,,
2025-11-10,=67.2000,=67.2000,=67.2000,=67.2000,=175374765350.4,=134600681510.0,=96962519001.6,,=3.9642,,,,
2025-11-07,=68.0300,=68.0300,=68.0300,=68.0300,=177540852481.96,=136263160166.0,=98160121542.84,,=4.0131,,,,
2025-11-06,=67.5100,=67.5100,=67.5100,=67.5100,=176183785845.32,=135221607273.0,=97409816336.28,,=3.9824,,,,
2025-11-05,=67.1800,=67.1800,=67.1800,=67.1800,=175322570479.76,=134560621784.0,=96933661109.04,,=3.9630,,,,
2025-11-04,=66.6700,=66.6700,=66.6700,=66.6700,=173991601278.44,=133539098754.0,=96197784848.76,,=3.9329,,,,
2025-11-03,=66.2600,=66.2600,=66.2600,=66.2600,=172921606430.32,=132717874358.0,=95606198051.28,,=3.9087,,,,
2025-10-31,=67.5000,=67.5000,=67.5000,=67.5000,=176157688410.0,=135201577410.0,=97395387390.0,,=3.9819,,,,
2025-10-30,=67.4500,=67.4500,=67.4500,=67.4500,=176027201233.4,=135101428093.0,=97323242658.6,,=3.9789,,,,
2025-10-29,=67.3600,=67.3600,=67.3600,=67.3600,=175792324315.52,=134921159324.0,=97193382142.08,,=3.9736,,,,
2025-10-28,=67.5300,=67.5300,=67.5300,=67.5300,=176235980715.96,=135261667000.0,=97438674228.84,,=3.9836,,,,
2025-10-27,=68.3800,=68.3800,=68.3800,=68.3800,=178454262718.16,=136964205382.0,=98665134662.64,,=4.0338,,,,
2025-10-24,=67.2300,=67.2300,=67.2300,=67.2300,=175453057656.36,=134660771100.0,=97005805840.44,,=3.9659,,,,
2025-10-23,=66.8800,=66.8800,=66.8800,=66.8800,=174539647420.16,=133959725884.0,=96500792720.64,,=3.9453,,,,
2025-10-22,=64.7700,=64.7700,=64.7700,=64.7700,=169033088567.64,=129733424724.0,=93456285055.56,,=3.8208,,,,
2025-10-21,=65.8000,=65.8000,=65.8000,=65.8000,=171721124405.6,=131796500646.0,=94942466522.4,,=3.8816,,,,
2025-10-20,=65.5700,=65.5700,=65.5700,=65.5700,=171120883393.24,=131335813789.0,=94610600757.96,,=3.8680,,,,
2025-10-17,=63.4800,=63.4800,=63.4800,=63.4800,=165666519411.36,=127149572355.0,=91594950985.44,,=3.7447,,,,
2025-10-16,=66.8800,=66.8800,=66.8800,=66.8800,=174539647420.16,=133959725884.0,=96500792720.64,,=4.1205,,,,
2025-10-15,=66.5700,=66.5700,=66.5700,=66.5700,=173730626925.24,=133338800121.0,=96053495385.96,,=4.1014,,,,
2025-10-14,=66.6400,=66.6400,=66.6400,=66.6400,=173913308972.48,=133479009164.0,=96154498009.92,,=4.1057,,,,
