日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-27,=325.1000,=325.1000,=325.1000,=325.1000,=361224570383.4,=359398206698.0,=295460274089.6001,,=53.8271,,,,
2025-08-26,=314.0000,=314.0000,=314.0000,=314.0000,=348891156876.0,=347179243948.0,=283409173604.0,,=61.7886,,,,
2025-08-25,=320.0000,=320.0000,=320.0000,=320.0000,=355557866880.0,=353813242240.0,=288824635520.0,,=62.9693,,,,
2025-08-22,=278.9000,=278.9000,=278.9000,=278.9000,=309890903352.6,=308370353940.0,=251728721395.4,,=54.8817,,,,
2025-08-21,=265.2200,=265.2200,=265.2200,=265.2200,=294690804543.4801,=293244837834.0,=239381468226.92,,=52.1898,,,,
2025-08-20,=267.7900,=267.7900,=267.7900,=267.7900,=297546378661.8601,=296086400436.0,=241701091080.9401,,=52.6955,,,,
2025-08-19,=275.5000,=275.5000,=275.5000,=275.5000,=306113101017.0,=304611088241.0,=248659959643.0,,=54.2127,,,,
2025-08-18,=260.0000,=260.0000,=260.0000,=260.0000,=288890766840.0,=287473259320.0,=234670016360.0,,=51.1626,,,,
2025-08-15,=238.0500,=238.0500,=238.0500,=238.0500,=264501719408.7,=263203882235.0,=214858451517.3,,=46.8433,,,,
2025-08-14,=239.4700,=239.4700,=239.4700,=239.4700,=266079507442.98,=264773928498.0,=216140110837.42,,=47.1227,,,,
2025-08-13,=252.0000,=252.0000,=252.0000,=252.0000,=280001820168.0,=278627928264.0,=227449400472.0,,=49.5883,,,,
2025-08-12,=225.6800,=225.6800,=225.6800,=225.6800,=250757185617.12,=249526789090.0,=203693574200.48,,=44.4091,,,,
2025-08-11,=214.7500,=214.7500,=214.7500,=214.7500,=238612662226.5,=237441855535.0,=193828407743.5,,=42.2583,,,,
2025-08-08,=209.3000,=209.3000,=209.3000,=209.3000,=232557067306.2,=231415973753.0,=188909363169.8,,=41.1859,,,,
2025-08-07,=208.4600,=208.4600,=208.4600,=208.4600,=231623727905.64,=230487213992.0,=188151198501.56,,=41.0206,,,,
2025-08-06,=210.5200,=210.5200,=210.5200,=210.5200,=233912631673.68,=232764886739.0,=190010507092.72,,=41.4259,,,,
2025-08-05,=210.9200,=210.9200,=210.9200,=210.9200,=234357079007.28,=233207153291.0,=190371537887.12,,=41.5047,,,,
2025-08-04,=208.4200,=208.4200,=208.4200,=208.4200,=231579283172.28,=230442987336.0,=188115095422.12,,=41.0127,,,,
2025-08-01,=210.6300,=210.6300,=210.6300,=210.6300,=234034854690.42,=232886510041.0,=190109790561.18,,=41.4476,,,,
2025-07-31,=217.6100,=217.6100,=217.6100,=217.6100,=241790460661.74,=240604061387.0,=196409777923.46,,=42.8211,,,,
2025-07-30,=210.6000,=210.6000,=210.6000,=210.6000,=234001521140.4,=232853340049.0,=190082713251.6,,=41.4417,,,,
2025-07-29,=209.9300,=209.9300,=209.9300,=209.9300,=233257071856.62,=232112543573.0,=189477986670.98,,=41.3098,,,,
2025-07-28,=191.8700,=191.8700,=191.8700,=191.8700,=213190274744.58,=212144208714.0,=173177446303.82,,=37.7560,,,,
2025-07-25,=185.2200,=185.2200,=185.2200,=185.2200,=205801337823.48,=204791527274.0,=167175309346.92,,=36.4474,,,,
2025-07-24,=185.2000,=185.2000,=185.2000,=185.2000,=205779115456.8,=204769413946.0,=167157257807.2,,=36.4435,,,,
2025-07-23,=186.1800,=186.1800,=186.1800,=186.1800,=206868011424.12,=205852967001.0,=168041783253.48,,=36.6363,,,,
2025-07-22,=184.4400,=184.4400,=184.4400,=184.4400,=204934665522.96,=203929107496.0,=166471299297.84,,=36.2939,,,,
2025-07-21,=187.9500,=187.9500,=187.9500,=187.9500,=208834690875.3,=207809996497.0,=169639344518.7,,=36.9846,,,,
2025-07-18,=180.6200,=180.6200,=180.6200,=180.6200,=200690193487.08,=199705461917.0,=163023455211.32,,=35.5422,,,,
2025-07-17,=176.8500,=176.8500,=176.8500,=176.8500,=196501277367.9,=195537099657.0,=159620739974.1,,=34.8004,,,,
2025-07-16,=170.7600,=170.7600,=170.7600,=170.7600,=189734566713.84,=188803591390.0,=154124046129.36,,=33.6020,,,,
2025-07-15,=174.8100,=174.8100,=174.8100,=174.8100,=194234595966.54,=193281540237.0,=157779482922.66,,=34.3990,,,,
2025-07-14,=149.8200,=149.8200,=149.8200,=149.8200,=166467748799.88,=165650937351.0,=135224084042.52,,=29.4815,,,,
2025-07-11,=145.2800,=145.2800,=145.2800,=145.2800,=161423271563.52,=160631211977.0,=131126384526.08,,=28.5881,,,,
2025-07-10,=146.5900,=146.5900,=146.5900,=146.5900,=162878836581.06,=162079634937.0,=132308760377.74,,=28.8459,,,,
2025-07-09,=145.3000,=145.3000,=145.3000,=145.3000,=161445493930.2,=160653325305.0,=131144436065.8,,=28.5920,,,,
2025-07-08,=144.8800,=144.8800,=144.8800,=144.8800,=160978824229.92,=160188945424.0,=130765353731.68,,=28.5094,,,,
2025-07-07,=135.1500,=135.1500,=135.1500,=135.1500,=150167642840.1,=149430811527.0,=121983279657.9,,=26.5947,,,,
2025-07-04,=139.4500,=139.4500,=139.4500,=139.4500,=154945451676.3,=154185176970.0,=125864360697.7,,=27.4409,,,,
